category	FROM	TO	evidence	source
miRNA-gene	hsa-mir-16	HDHD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HERC6	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HLC-8	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HMOX1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HRSP12	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HSDL2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HSPA1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	HSPA1B	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	IFRD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	IFRD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	IGF2R	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	IGSF4	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	IPO4	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	ITGA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	JUN	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	KCNN4	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	KIAA1935	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	KPNA3	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LAMC1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LOC159091	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LOC339804	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LOC388650	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LUZP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	LYPLA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MAP2K1IP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MCL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MLLT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MLLT11	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MRPL20	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	MSH2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NAPG	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NARG1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NAT6	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NOTCH2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NP	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NPR3	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	NT5C2L1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	OMA1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	OSGEPL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PAFAH1B2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PANX1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PDCD4	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PDCD6IP	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PHKB	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PHLDB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PISD	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PLK1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PMS1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PNN	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PPIF	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PPP2R5C	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PRIM1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PSAT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PTGS2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	PURA	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RAB21	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RAB30	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	Rab9B	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RAD51C	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RARS	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RFT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RHOT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RNASEL	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	RTN4	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SCAP2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SEC24A	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SERPINE2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SHOC2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC12A2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC16A3	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC25A22	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC35A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC35B3	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC38A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC38A5	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SLC7A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SNX15	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SPTLC1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SQSTM1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SRPR	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	SRPRB	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TIA1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TMEM109	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TMEM43	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TNFSF9	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TOMM34	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	Tpi1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TPM3	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TRA1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	TXN2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UBE2S	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UBE2V1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UBE4A	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UGDH	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UGP2	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	UTP15	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	VPS45A	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	VTI1B	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	WASPIP	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	Wt1	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	YIF1B	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	ZNF559	Experimental	PMID20584335
miRNA-gene	hsa-mir-16	ZNF622	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	AIB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	AML1	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	CDKN1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	E2F1	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	NCOA3	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	p21	Experimental	PMID20584335
miRNA-gene	hsa-mir-17	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-181	TCL1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-181a	HOXA11	Experimental	PMID20584335
miRNA-gene	hsa-mir-181b	GRIA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-181b	Tcl1	Experimental	PMID20584335
miRNA-gene	hsa-mir-181b	VSNL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-182	Adcy6	Experimental	PMID20584335
miRNA-gene	hsa-mir-182	Mitf	Experimental	PMID20584335
miRNA-gene	hsa-mir-189	SLITRK1	Experimental	PMID20584335
miRNA-gene	hsa-mir-192	SIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-192	ZEB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-193a	E2F6	Experimental	PMID20584335
miRNA-gene	hsa-mir-193a	MCL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-193a	PTK2/FAK	Experimental	PMID20584335
miRNA-gene	hsa-mir-196	HOXA7	Experimental	PMID20584335
miRNA-gene	hsa-mir-196	HOXB8	Experimental	PMID20584335
miRNA-gene	hsa-mir-196	HOXC8	Experimental	PMID20584335
miRNA-gene	hsa-mir-196	HOXD8	Experimental	PMID20584335
miRNA-gene	hsa-mir-196a	HOXA7	Experimental	PMID20584335
miRNA-gene	hsa-mir-196a	HOXB8	Experimental	PMID20584335
miRNA-gene	hsa-mir-196a	HOXC8	Experimental	PMID20584335
miRNA-gene	hsa-mir-196a	HOXD8	Experimental	PMID20584335
miRNA-gene	hsa-mir-199a	IKKB	Experimental	PMID20584335
miRNA-gene	hsa-mir-199a	MET	Experimental	PMID20584335
miRNA-gene	hsa-mir-199b	LAMC2	Experimental	PMID20584335
miRNA-gene	hsa-mir-19a	PTEN	Experimental	PMID20584335
miRNA-gene	hsa-mir-19b	HIPK3	Experimental	PMID20584335
miRNA-gene	hsa-mir-19b	MYLIP	Experimental	PMID20584335
miRNA-gene	hsa-mir-1b	BDNF	Experimental	PMID20584335
miRNA-gene	hsa-mir-1b	G6PD	Experimental	PMID20584335
miRNA-gene	hsa-mir-20	E2F1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200	ZEB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200	ZEB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-200a	SIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200a	TCF8	Experimental	PMID20584335
miRNA-gene	hsa-mir-200a	ZEB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200a	ZEB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-200b	RERE	Experimental	PMID20584335
miRNA-gene	hsa-mir-200b	SIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200b	TCF8	Experimental	PMID20584335
miRNA-gene	hsa-mir-200b	ZEB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200c	SIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200c	TCF8	Experimental	PMID20584335
miRNA-gene	hsa-mir-200c	ZEB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-200c	ZEB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-203	p63	Experimental	PMID20584335
miRNA-gene	hsa-mir-203	SOCS-3	Experimental	PMID20584335
miRNA-gene	hsa-mir-205	SIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-205	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-205	ZEB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	CX43	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	ER alpha	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	ESR1	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	FSTL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	GJA1	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	Tac1	Experimental	PMID20584335
miRNA-gene	hsa-mir-206	UTRN	Experimental	PMID20584335
miRNA-gene	hsa-mir-20a	AML1	Experimental	PMID20584335
miRNA-gene	hsa-mir-20a	E2F1	Experimental	PMID20584335
miRNA-gene	hsa-mir-20a	E2F-1	Experimental	PMID20584335
miRNA-gene	hsa-mir-20a	TGFBR2	Experimental	PMID20584335
miRNA-gene	hsa-mir-20a	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	ARID4B	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	CDKN1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	HIPK3	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	MYLIP	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	p21	Experimental	PMID20584335
miRNA-gene	hsa-mir-20b	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	ACTA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	APAF1	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	BMPRII	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	BPPRII	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	BTG2	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	CDK6	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	CDKN1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	CFL2	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	FAM3C	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	FAS	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	Glcci1	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	HIPK3	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	IL-6R	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	maspin	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	NFIB	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	PDCD4	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	PRRG4	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	PTEN	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	RP2	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	SERPINB5	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	SESN1	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	SGK3	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	SLC16A10	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	SOCS5	Experimental	PMID20584335
miRNA-gene	hsa-mir-21	TPM1	Experimental	PMID20584335
miRNA-gene	hsa-mir-210	EFNA3	Experimental	PMID20584335
miRNA-gene	hsa-mir-210	Ephrin-A3	Experimental	PMID20584335
miRNA-gene	hsa-mir-212	ZO-1	Experimental	PMID20584335
miRNA-gene	hsa-mir-214	PTEN	Experimental	PMID20584335
miRNA-gene	hsa-mir-218	LAMB3	Experimental	PMID20584335
miRNA-gene	hsa-mir-219	SCOP	Experimental	PMID20584335
miRNA-gene	hsa-mir-22	ESR1	Experimental	PMID20584335
miRNA-gene	hsa-mir-22	PPARA	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	CDKN1B	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	CDKN1C	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	KIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	KIT	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	p27	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	p27Kip1	Experimental	PMID20584335
miRNA-gene	hsa-mir-221	p57	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	CDKN1B	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	CDKN1C	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	KIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	KIT	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	p27	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	p27Kip1	Experimental	PMID20584335
miRNA-gene	hsa-mir-222	p57	Experimental	PMID20584335
miRNA-gene	hsa-mir-223	NFIA	Experimental	PMID20584335
miRNA-gene	hsa-mir-223	NFI-A	Experimental	PMID20584335
miRNA-gene	hsa-mir-224	API5	Experimental	PMID20584335
miRNA-gene	hsa-mir-224	API-5	Experimental	PMID20584335
miRNA-gene	hsa-mir-23	HES1	Experimental	PMID20584335
miRNA-gene	hsa-mir-23	POU4F2	Experimental	PMID20584335
miRNA-gene	hsa-mir-23a	Brn-3b	Experimental	PMID20584335
miRNA-gene	hsa-mir-23a	CXCL12	Experimental	PMID20584335
miRNA-gene	hsa-mir-23a	FLJ13158	Experimental	PMID20584335
miRNA-gene	hsa-mir-23a	Hes1	Experimental	PMID20584335
miRNA-gene	hsa-mir-23a	SDF-1	Experimental	PMID20584335
miRNA-gene	hsa-mir-23b	NOTCH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	ALK4	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	CDKN2A	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	DHFR	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	INK4a	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	MAPK14	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	NOTCH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	p16	Experimental	PMID20584335
miRNA-gene	hsa-mir-24	SLITRK1	Experimental	PMID20584335
miRNA-gene	hsa-mir-26	SMAD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-26a	Ezh2	Experimental	PMID20584335
miRNA-gene	hsa-mir-26a	PLAG1	Experimental	PMID20584335
miRNA-gene	hsa-mir-26a	serbp1	Experimental	PMID20584335
miRNA-gene	hsa-mir-26a	SMAD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-26a	TGFBR2	Experimental	PMID20584335
miRNA-gene	hsa-mir-26b	serbp1	Experimental	PMID20584335
miRNA-gene	hsa-mir-27a	MYT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-27a	Sp1	Experimental	PMID20584335
miRNA-gene	hsa-mir-27a	Sp3	Experimental	PMID20584335
miRNA-gene	hsa-mir-27a	Sp4	Experimental	PMID20584335
miRNA-gene	hsa-mir-27a	ZBTB10	Experimental	PMID20584335
miRNA-gene	hsa-mir-27b	CYP1B1	Experimental	PMID20584335
miRNA-gene	hsa-mir-27b	Notch1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29	TCL1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-29a	BACE1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29a	DNMT3A	Experimental	PMID20584335
miRNA-gene	hsa-mir-29a	DNMT3B	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	BACE1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	dnajb11	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	DNMT3A	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	DNMT3B	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	Mcl1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	sfpq	Experimental	PMID20584335
miRNA-gene	hsa-mir-29b	Tcl1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL15A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL1A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL1A2	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL3A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL4A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	COL4A2	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	DNMT3A	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	DNMT3B	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	fibrillin 1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	FUSIP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	LAMC1	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	SPARC	Experimental	PMID20584335
miRNA-gene	hsa-mir-29c	TDG	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	AADACL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ADPGK	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ANPEP	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	AP2A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ATP2A2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ATRX	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	CBFB	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	CDCP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	CEP72	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	CHD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	CPNE8	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	DOCK7	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ELMOD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	F2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	FRG1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	FXR2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	GALNT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	GALNT7	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	GNAI2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	GPD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	HNRPM	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	IDH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	IFRD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ITGA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	JUN	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	KDELC2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	KRTHB5	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	LMNB2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	LRRC8C	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MAT2A	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MBNL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MET	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MLLT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MLLT11	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MPDU1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	MYO10	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NAPG	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NCL	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NP	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NPR3	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NT5C3	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NT5E	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NUCB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	NUFIP2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	P4HA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PAFAH1B2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PEX11B	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PGM1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PPP2R4	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PPP3CA	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PPP3R1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PRPF40A	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PTGFRN	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PTPRK	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	PTRH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	RAB27B	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	RAD23B	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	RBMS1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	RQCD1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SEC23A	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC12A4	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC38A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC38A2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC4A10	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC4A7	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC7A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC7A11	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SLC9A3R2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	STRN	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	STX7	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	SYPL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	THEM4	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TICAM2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TLOC1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMCO1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMED10	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMED2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMED3	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMED7	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMEM41B	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMEM59	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TMEM87A	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TNFAIP2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	TNFRSF10B	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	UAP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	WNT5A	Experimental	PMID20584335
miRNA-gene	hsa-mir-30	ZNF294	Experimental	PMID20584335
miRNA-gene	hsa-mir-302d	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	CDK6	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	cyr61	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	Notch1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	pro2730	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	ro2730	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	SLC7A6	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	THBS1	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	TMEM113	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	TMEM2	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	tuba3	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	vezatin	Experimental	PMID20584335
miRNA-gene	hsa-mir-30a	VEZT	Experimental	PMID20584335
miRNA-gene	hsa-mir-32	PFV-1	Experimental	PMID20584335
miRNA-gene	hsa-mir-330	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-335	MERTK	Experimental	PMID20584335
miRNA-gene	hsa-mir-335	PTPRN2	Experimental	PMID20584335
miRNA-gene	hsa-mir-335	SOX4	Experimental	PMID20584335
miRNA-gene	hsa-mir-34	DLL1	Experimental	PMID20584335
miRNA-gene	hsa-mir-34	NOTCH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	BCL2	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	CCND1	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	CDK6	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	Delta1	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	E2F3	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	MYCN	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	Notch1	Experimental	PMID20584335
miRNA-gene	hsa-mir-34a	VEGF	Experimental	PMID20584335
miRNA-gene	hsa-mir-34b	VEGF	Experimental	PMID20584335
