Hmgb1	Pgls	0.081
Grin2B	Rpl13A	0.126
Exoc6B	Ywhae	0.081
Arhgap10	Ptk2B	0.21
Eng	Tgfbr2	0.21
Rbbp4	Rnf2	0.236
Lrrk2	Ywhag	0.692
Adrm1	Psmb5	0.081
Pccb	Ywhae	0.081
Ldb2	Lmo2	0.183
Lrrc59	Ywhae	0.081
Nckipsd	Ywhab	0.081
Camk2A	Cpsf6	0.183
Rpgrip1L	Vat1	0.236
Eed	Pcna	0.126
Nedd4	Scnn1G	0.523
Manf	Pgls	0.081
Akr1D1	Hsd3B7	0.081
Hsd3B7	Ugt1A9	0.081
Phgdh	Ywhae	0.081
Max	Ppp1Cb	0.126
Dnmt3A	Nanog	0.126
Gnb4	Gng4	0.033
Grb2	Shank3	0.21
Brd7	Ptpn13	0.623
Wdr74	Ywhae	0.081
Gpank1	Npm1	0.309
P01837	P18528	0.309
Pik3R1	Tek	0.702
Trpm7	Ubr1	0.126
Runx1T1	Tal2	0.183
Dnm2	Sh3Kbp1	0.21
Rpgrip1L	Tpi1	0.126
Eed	Trim71	0.126
Top2B	Unk	0.126
Pparg	Vim	0.376
Hmga2	Nt5E	0.126
Pabpc1	Rpgrip1L	0.126
Tp53	Tp73	0.354
Nfe2	Polr2D	0.183
Cdc20	Hdac11	0.21
Rpl22	Ubc	0.126
Tifa	Tifa	0.236
Crk	Rapgef1	0.236
L1Cam	Stx12	0.126
Arhgef11	Plxnb2	0.454
Phyhip	Ywhae	0.081
Hnrnpu	Polr2A	0.376
Cd8A	Cd8B	0.21
Aph1A	Atp1A1	0.126
Cd22	Dynlt1	0.183
Itgb2	Ywhab	0.21
Btrc	Nkx3-2	0.21
Uimc1	Ywhae	0.081
Nphp1	Nphp4	0.801
Rbbp7	Zfpm1	0.21
Ankrd28	Rpgrip1L	0.126
Hsd3B7	Hspa1B	0.081
Mov10	Nanog	0.332
Sorbs2	Ywhaz	0.081
March5	Mfn2	0.21
Cnp	Ywhae	0.081
Hspb1	Stat3	0.183
Hsd3B7	Rpl22	0.081
Kdm4C	Smarca4	0.21
Btf3	Q7Tns8	0.21
Eed	Rab2A	0.126
Cdkn1B	Skp2	0.21
Rictor	Rps6	0.126
Psma4	Usp14	0.126
Psmb1	Unk	0.126
Eed	Snrpe	0.126
Ankrd22	Cited4	0.183
Btk	Lox	0.183
Hspa1B	Ywhae	0.081
Fyn	Hcls1	0.21
Pgls	Txnrd1	0.081
Ago2	Upf1	0.21
Dbt	Ywhae	0.081
Ldb1	Lhx3	0.772
Eed	Gnb2	0.126
Eed	Ogt	0.126
Ptprz1	Ywhab	0.081
Eed	Ube2M	0.126
Tagln	Ywhah	0.126
Mef2C	Vgll2	0.454
Gnas	Ywhae	0.081
Hspd1	Sirt5	0.126
Kif3B	Vhl	0.21
Eya4	Six1	0.309
Hsd3B7	Ssb	0.081
Ift20	Ift57	0.21
Foxp3	Kif20B	0.126
Cacybp	Pgls	0.081
Pgls	Rhoa	0.081
Ccnt1	Myc	0.21
Fbxo32	Rps13	0.126
Hsd3B4	Myo7B	0.081
Cenpc	Csnk2A1	0.126
Eed	Ybx1	0.126
Hsd17B6	Hsd3B7	0.081
Cst3	Ywhae	0.081
Fn1	Ywhae	0.081
Akr1C18	Ywhaz	0.081
Ush1C	Ush1C	0.236
Hspd1	Pgls	0.081
Rnf25	Ube2E3	0.309
Ctnnbl1	Ywhae	0.081
Cdk9	Larp7	0.126
Dlg4	Stxbp1	0.236
Eed	Tbc1D15	0.126
Atg5	Ywhae	0.081
Urah	Ywhae	0.081
Brcc3	Cenpc	0.126
Cenpc	Hist1H2Ba	0.126
Gpd2	Hsd3B4	0.081
Cyld	Lck	0.21
Col5A1	Enam	0.309
Dnajc10	Hspa5	0.21
Ctnnd2	Ywhae	0.081
Creb3L4	Smc2	0.21
Vps26B	Ywhae	0.081
Ccndbp1	Olig1	0.21
Kif21A	Pi4Kb	0.21
Prkce	Tpm1	0.21
Egr2	Ubc	0.21
Camlg	Ryr1	0.183
Evi5	Rac1	0.183
Rara	Tmod1	0.21
Hspa4	Ywhae	0.081
Ankrd17	Irak1	0.183
Ezh2	Gsdma	0.126
Rpa3	Ywhah	0.126
Ak2	Ywhae	0.081
Eed	Rac1	0.126
Aagab	Atf7Ip	0.21
Gtf2A1	Hnf1A	0.183
Sdha	Ywhae	0.081
Grn	Tnfrsf1B	0.21
Arhgef2	Ywhab	0.081
Actb	Nphp4	0.126
Ssb	Ywhaz	0.081
Cbr1	Pgls	0.081
Ago2	Ubc	0.376
Ca2	Got1	0.21
Hsd3B7	Itgb1	0.081
Hmga2	Msln	0.126
Nfe2	Per1	0.183
Bcar1	Inpp5D	0.21
Alx4	Pou4F2	0.183
Dnajb1	Rpgrip1L	0.126
Fyn	Sh2D1B2	0.21
Mup1	Ywhaz	0.081
Cct8	Set	0.126
Eif3B	Eif4A1	0.21
Emilin1	Ywhae	0.081
Sf3B3	Tcf3	0.126
Nabp2	Ywhae	0.081
Csnk1E	Dvl2	0.126
Scfd1	Ywhae	0.081
Eed	Rps6Ka1	0.126
Hsd3B4	Vim	0.081
Axin1	Dixdc1	0.21
Ripk1	Tnf	0.569
Wdr1	Ywhae	0.081
Oasl1	Ubc	0.126
Hsd3B4	Mme	0.081
Hsd3B7	Lrpap1	0.081
Rnf220	Ube2E1	0.21
Stk11	Stk11Ip	0.309
Grb2	Kit	0.309
Q8C988	Ywhaz	0.081
Pla2G15	Ywhae	0.081
Isg15	Plcg1	0.376
Apba2	Rab11A	0.126
Erp44	Hsd3B4	0.081
Actl6A	Smarca2	0.21
Hmga2	Slc25A16	0.126
Anxa2	Nphp4	0.126
Aatf	Foxp3	0.126
Cables1	Tp63	0.376
Igf2Bp3	Pcbp2	0.309
Mtf2	Q7Tns8	0.21
Slc12A2	Stk39	0.659
Hoxc4	Pou2F1	0.183
Pcbp1	Pgls	0.081
Dmrtc2	Mcm6	0.183
Snap23	Vamp8	0.21
Snx31	Upk3A	0.523
Maged1	Ror1	0.309
Lmna	Syne2	0.21
Pstpip1	Ywhae	0.081
Rem1	Ywhaz	0.454
Cct3	Pgls	0.081
Snd1	Ywhab	0.081
Cp	Ywhaz	0.081
Ccin	Nphp4	0.126
Amacr	Hsd3B7	0.081
Hbb-B2	Rpgrip1L	0.126
Casp3	Dffb	0.309
Itgb5	Mapk1	0.454
Fzd8	Gopc	0.814
Hspb1	Mapk6	0.309
Hmga2	Rnh1	0.126
Grin1	Map2K3	0.126
Pgls	Pygl	0.081
Foxp3	Mllt10	0.126
Ezh2	Rbl2	0.376
Fam98A	Foxp3	0.126
Dbi	Dlg4	0.236
Acp6	Hsd3B4	0.081
Mark4	Ywhah	0.236
Mcm3	Nanog	0.126
Snx27	Trpm7	0.126
Hsd3B4	Mthfd1	0.081
Ifi205B	Rb1	0.376
Crebzf	Esrra	0.454
Aldh4A1	Ywhae	0.081
Cops5	Cops7B	0.21
Esrrb	Ubp1	0.126
Dlg4	Gpx4	0.236
Aes	Six3	0.863
Ahr	Hsp90Aa1	0.21
Myom2	Ywhae	0.081
Tmem115	Tnf	0.309
Jun	Jun	0.681
Hcn1	Hcn2	0.21
Psmb8	Psmc6	0.081
Nrp1	Sema3A	0.309
Ctnnd1	Hmga2	0.126
Hk2	Ywhae	0.081
Gja1	Gjb3	0.376
Was	Wipf1	0.183
Coro2B	Ywhae	0.081
Rnf2	Yaf2	0.236
Glod4	Ywhae	0.081
Foxp3	Ints6	0.126
Ap2A2	Hsd3B4	0.081
Q8Biq7	Ywhae	0.081
Gna11	Ptgir	0.21
Mta1	Rbbp7	0.126
Cul2	Htt	0.126
Ccl2	Ccr2	0.523
Tecta	Ywhae	0.081
Eno1	Fbxo32	0.126
Egln1	Hif1A	0.21
Srrt	Ywhae	0.081
Rpl3L	Ywhae	0.081
Aplp2	App	0.569
Mtf2	Trim35	0.332
Psma1	Psmb3	0.21
Elf1	Srf	0.183
Stx1A	Vps11	0.21
Hsd3B7	Nsdhl	0.081
Dcaf7	Pgls	0.081
Rheb	Ywhaz	0.126
Ltbp1	Rac1	0.183
Hist4H4	Lbr	0.309
Atox1	Pgls	0.081
Dvl2	Vangl1	0.787
Hdac1	Kdm5B	0.61
Kat2A	Wdr5	0.454
Osbpl11	Ywhah	0.126
Prune2	Ywhab	0.081
Myd88	Stk38	0.21
Max	Mxi1	0.126
Alb	Eed	0.126
Cyc1	Ywhae	0.081
Nsa2	Ywhae	0.081
Dlg4	St13	0.236
2210010C04Rik	Nphp3	0.126
Hesx1	Safb	0.21
Pde1A	Ywhae	0.081
Anxa1	Csf1	0.21
Psmd13	Ywhae	0.081
Mapk3	Ywhae	0.081
Becn2	Gprasp1	0.21
Clstn1	Cpd	0.126
Hsd3B4	Ndufa6	0.081
Grin2B	Ywhah	0.126
Pcsk1	Pcsk1	0.554
Nudt7	Ywhae	0.081
Ifrd1	Sin3B	0.454
Hif1A	Tsga10	0.623
Adam10	Ywhae	0.081
Fbxo32	Mylpf	0.126
Pias4	Ubc	0.21
Hsd3B4	Pecr	0.081
Mxi1	Smad9	0.21
Nfe2	Wdr5	0.21
Cry1	Cry2	0.376
Esrrb	Ogt	0.126
Ccnc	Tfcp2L1	0.126
Ap3D1	Pi4Kb	0.21
Smad1	Ubc	0.376
Bcl2	Gimap3	0.523
Krt13	Krt7	0.236
Lrrk2	Tmod3	0.126
Hspa8	Lipc	0.21
Pgls	Psmd2	0.081
Cdk1	Cebpa	0.21
Isg15	Tubb5	0.126
Hist1H2Aa	Hist2H3C2	0.236
Kat2A	Med1	0.236
Dlg4	Pfkp	0.236
App	Hspa4	0.21
Becn1	Pik3R2	0.183
Pou2F1	Prdm5	0.183
Acta2	Casp7	0.033
Eif3A	Eif3B	0.21
Amy1	Ftl1	0.21
Hdac1	Nfkb2	0.081
Slc4A3	Ywhab	0.081
Tpi1	Ywhaz	0.196
Tcf4	Tcf4	0.332
Rspo2	Znrf3	0.309
Rnf31	Ube2D3	0.309
Syt3	Ywhae	0.081
Chordc1	Ppp5C	0.731
Tnfrsf11A	Traf5	0.309
Dennd1A	Sh3Gl2	0.376
Plxna4	Sema6A	0.454
Eif3H	Ywhaz	0.081
Crem	Hira	0.21
Erlin2	Itpr1	0.21
Hbb-B1	Pgls	0.081
Asgr1	Hsd3B7	0.081
Pax3	Wwtr1	0.376
Huwe1	Ywhae	0.081
Chchd3	Ywhab	0.081
Fer	Stat3	0.376
Cdh2	Kif5C	0.21
Eed	Ppia	0.126
Daxx	Map3K5	0.21
Arntl	Dbp	0.21
Mael	Piwil2	0.21
Pc	Ywhae	0.081
Nsg2	Ywhae	0.081
Ints12	Ywhae	0.081
Flot2	Irs1	0.21
Eed	Smc3	0.126
Arg1	Ezh2	0.126
Pgk1	Ywhaz	0.081
Eif4G1	Unk	0.126
Eed	Mcm7	0.126
Cul5	Nedd8	0.21
Syp	Syt1	0.236
Hsd3B7	Ugt2B34	0.081
Desi1	Desi1	0.61
Ring1	Rybp	0.772
Taco1	Ywhae	0.081
Cpsf2	Pou5F1	0.126
Gnai2	Rpgrip1L	0.126
Mapk9	Rac1	0.21
Atpif1	Ywhae	0.081
Med21	Med7	0.21
Tnfrsf11A	Tnfsf11	0.21
Ckb	Rpgrip1L	0.126
Actl6A	Smarcc1	0.21
Dvl2	Vangl2	0.731
Nanog	Sall4	0.88
Cited4	Phtf1	0.183
Dazap2	Gtf2E2	0.183
Gart	Ywhae	0.081
Crot	Ywhaz	0.081
Camk2D	Lrrfip2	0.21
Lmna	Ywhag	0.21
Vezf1	Ywhae	0.081
Eed	Gpam	0.126
Adrbk1	Scnn1B	0.309
Ilk	Tubb5	0.126
Fads2	Hsd3B7	0.081
Tgfbi	Ywhae	0.081
Fos	Jun	0.863
Srsf1	Tia1	0.21
Fth1	Fth1	0.155
Pik3R2	Ywhae	0.126
Gata3	Irf4	0.376
Copa	Ilk	0.126
Ctf1	Lifr	0.033
Gmeb2	Polr1B	0.183
Serpina6	Ywhae	0.081
Maged1	Maged1	0.236
Cacna1E	Cacnb4	0.126
Atxn1	Kat5	0.731
Espn	Rpgrip1L	0.126
Exoc8	Ywhab	0.081
Cd2Ap	Foxp3	0.126
Arhgef2	Asap1	0.309
Efnb2	Nck2	0.376
Rps28	Ywhae	0.081
Grin2A	Lrp1	0.126
Prnp	Prnp	0.96
Rps6Kb1	Tsc2	0.126
Hmga2	Magoh	0.126
Psma1	Psma2	0.21
Hdac10	Pax6	0.183
Serbp1	Ywhaz	0.081
Exosc5	Ywhae	0.081
Mpst	Ywhae	0.081
Cadm2	Ywhae	0.081
Lin7C	Ppfia2	0.21
Grin2B	Pik3R1	0.126
Ccnd3	Cdk6	0.507
Esrrb	Kat8	0.126
Cdkn2A	Tpi1	0.309
Bhmt	Ywhae	0.081
Ncam1	Uchl1	0.126
Id2	Id2	0.554
Rpgrip1L	Zfp266	0.126
Kl	Wnt3	0.454
Hsd3B4	Slc15A2	0.081
Rac1	Xiap	0.21
Rasal2	Ywhah	0.126
Hnrnph2	Ywhae	0.081
Cul3	Hnrnpk	0.21
Hmga2	Taf10	0.126
Dync1H1	Nudc	0.21
Cyp1A2	Ywhae	0.081
Ezh2	Gm5409	0.126
Ogdh	Ywhab	0.081
Kdm4B	Nfe2	0.183
Got1	Ywhaz	0.081
Asb6	Sertad1	0.183
Ccnb1Ip1	Q9Cqt6	0.309
Itgb1	Tmem158	0.183
Gzmc	Ywhae	0.081
Hnf4A	Sirt1	0.21
Scamp3	Ywhae	0.081
Nanog	Wdr18	0.309
Dlg1	Mapk14	0.21
Hoxa2	Rbm39	0.183
Acadl	Ywhae	0.081
Hspd1	Ywhaz	0.081
Dlg1	Fzd7	0.21
Dlg4	Kcnab2	0.332
Atf4	Creb1	0.21
Cenpc	Fbl	0.126
Hspa1B	Socs1	0.126
Il1R1	Tollip	0.21
Fadd	Fas	0.61
Rps6Kb1	Tsc1	0.126
Hsd3B4	Pdia4	0.081
Acadvl	Socs3	0.21
Actg1	Gria2	0.126
Arhgef7	Ywhae	0.081
Eed	Umps	0.126
Atp6V1A	Cyfip2	0.126
Rps26	Tp53	0.21
Hnrnpc	Ywhae	0.081
Mccc2	Ywhae	0.081
Eed	Mycbp2	0.126
Hist2H2Be	Wdtc1	0.21
Med31	Tada2A	0.126
Bcar1	Crk	0.21
Fkbp7	Hspa5	0.523
Htt	Stx1A	0.126
Smarcd1	Tbx1	0.376
Rab6B	Ywhae	0.081
Kpna3	Pou5F1	0.236
Dnajb3	Usp8	0.523
Efnb1	Psen1	0.21
Krt16	Nphp4	0.126
Luc7L	Ubc	0.126
Stx6	Vps18	0.376
Gata1	Mbd2	0.21
B2M	H2-Q7	0.309
Gabpb1	Ywhae	0.081
Csnk2A1	Set	0.236
Ndel1	Ywhab	0.309
Eed	Sar1B	0.126
Wdr12	Ywhae	0.081
Dcc	Rpl5	0.236
Capza1	Nanog	0.126
Alyref	Trpm7	0.126
Eed	Pfkl	0.126
Znrf3	Znrf3	0.332
Sdha	Sdhc	0.126
Traf6	Traf6	0.554
Gria1	Gria2	0.623
Ccdc101	Tada2A	0.126
Rag1	Rag1	0.801
Fgf10	Fgfbp1	0.21
Myo16	Pik3R1	0.21
Gstp2	Hsd3B7	0.081
Nphp3	Try10	0.126
Ewsr1	Trip4	0.183
Rtn1	Ywhaz	0.126
Sall4	Smarcc1	0.236
Akt1	Pik3R1	0.21
Skp1	Ywhae	0.081
Khdrbs3	Prmt1	0.21
Fyn	Ywhae	0.081
Lamtor3	Ywhaz	0.081
Sqstm1	Ubc	0.702
Snap25	Tubb2A	0.236
Matr3	Rnf2	0.236
Pfn1	Tubb5	0.21
Ap1G1	Eed	0.126
Foxp3	Msh6	0.126
Nphp4	Zc3H14	0.126
Pgls	Pter	0.081
Ets1	Hdac1	0.376
Ano6	Ywhaz	0.081
Pik3R1	Tie1	0.21
Mdm4	Ubc	0.21
Igsf5	Magi1	0.21
Dtna	Dtnbp1	0.523
Dhrs4	Ywhae	0.081
Aire	Msh2	0.236
Stim1	Ywhae	0.081
Elf2	Ywhae	0.081
Hmga2	Nmral1	0.126
Meox2	Pax3	0.183
Cdk6	Rb1	0.309
Meis3	Pbx4	0.183
Sf3B4	Ywhae	0.081
Me1	Pgls	0.081
Cldn7	Tjp1	0.21
Suds3	Tet1	0.21
Irf2Bp2	Ywhah	0.126
Csrp1	Ywhaz	0.126
Eef1A1	Ywhae	0.196
Nr0B2	Smarca2	0.21
Eed	Ndufa6	0.126
Sirt1	Tp53	0.21
Hist1H1E	Nasp	0.21
Pou5F1	Ppp1Cc	0.196
Pafah1B1	Ywhae	0.081
Grin1	Grin1	0.396
Fabp3	Ywhae	0.081
Adnp	Eed	0.126
Creb3L4	Ddx41	0.21
Epas1	Esrrb	0.21
Cebpa	Rbl1	0.21
Ppwd1	Ywhae	0.081
Hmga2	Ssbp1	0.126
Dlg4	Prrt1	0.236
Axl	Ifnar1	0.21
Fbxo32	Myh1	0.126
Hmga2	Srsf6	0.126
Abi1	Prrc2A	0.183
Timeless	Timeless	0.396
Kcnma1	Prdx2	0.332
Ccar2	Trpm7	0.126
Btk	Pfkp	0.183
Itpr1	Trpc4	0.21
Grin2B	Ldha	0.126
Carf	Nfe2	0.183
Jup	Ywhae	0.081
Bap1	Prkca	0.21
Il4R	Stub1	0.376
Pgls	Rps23	0.081
Jun	Stat3	0.183
Ces1	Hsd3B7	0.081
Pgls	Suclg1	0.081
Lnx1	Lnx1	0.236
Dnajb11	Ywhae	0.081
Cep250	Wasf2	0.183
Rfpl4A	Ube2A	0.21
Ptpn11	Tek	0.309
Glg1	Ywhaz	0.081
Drd3	Palm	0.21
Hspa1L	Rnf123	0.21
Rhot1	Ywhab	0.081
Tpm2	Tsen34	0.126
Plcg2	Tox4	0.183
Adcy3	Stoml3	0.376
Actrt3	Pfn3	0.507
Iqcb1	Psma6	0.236
Nebl	Ywhae	0.081
Gdi2	Unk	0.126
Ticam1	Traf6	0.454
Plcg2	Spry2	0.183
Ssu72	Ywhae	0.081
Mcrs1	Med21	0.21
Smu1	Ywhae	0.081
Hadha	Ywhae	0.081
Smarca2	Smarcc1	0.376
Ppp1Cc	Wbp11	0.309
Golim4	Ywhae	0.081
Foxp3	Nup214	0.126
Limk1	Pxn	0.376
Gapdh	Siah1A	0.454
Ptbp3	Ywhae	0.081
Nanog	Rbfox2	0.236
Glud1	Pgls	0.081
Snd1	Ywhaz	0.081
Ezh2	Serpinh1	0.126
Tmx3	Ywhae	0.081
Q7Tns8	Sptbn1	0.21
Gls2	Ywhab	0.081
Hspa9	Nphp4	0.236
Gmeb1	Ubp1	0.183
Hmga2	Tomm40	0.126
Ngfr	Sall2	0.309
Ccnd2	Set	0.183
Klrk1	Tyrobp	0.507
Invs	Sh3Bgrl3	0.126
Mtf2	Rbbp4	0.126
Med23	Tada2A	0.126
Ccdc137	Ywhah	0.126
Ctnnb1	Kifap3	0.376
Fyn	Znf106	0.454
Hmga2	Hnrnpdl	0.126
Eed	Rps7	0.126
Eed	Mapk1	0.126
Cask	Ppfia3	0.126
Hhex	Jun	0.523
Nr1I3	Psmc4	0.309
Alpl	Ywhaz	0.081
Eno1	Rpgrip1L	0.126
Eed	Polr2B	0.126
Hspa5	Ywhae	0.081
Dmap1	Nanog	0.236
Lrrc41	Lrrc41	0.236
Pon3	Ywhae	0.081
Krt2	Mks1	0.126
Hagh	Hsd3B4	0.081
Cd44	Lgals9	0.21
Synpo	Ywhab	0.081
Ell	Ivns1Abp	0.183
Cct5	Eed	0.126
Dclk1	Ywhae	0.126
Rpgrip1L	Tubb2B	0.126
Rara	Vcp	0.21
Fbxo32	Mettl3	0.126
Irs1	Poldip3	0.21
Irak1	Uba52	0.21
Galm	Pgls	0.081
Kdm3B	Rnf41	0.309
Krt8	Tgm2	0.21
Dlg4	Grik2	0.236
Arid3A	Ywhae	0.081
Ctage5	Hsd3B4	0.081
Bop1	Eed	0.126
Itpk1	Ywhae	0.081
Cdx4	Gtf2A1L	0.183
S100A1	Ywhae	0.081
Plp2	Vav1	0.183
Mettl7B	Ywhaz	0.081
Dctn1	Ndel1	0.309
Grin1	Kalrn	0.126
Scgb1A1	Ywhae	0.081
Rpl38	Ubc	0.126
Card11	Map3K7	0.376
Kank2	Ywhae	0.081
Grin1	Prkar2A	0.236
Porcn	Wnt7B	0.21
Aarsd1	Ywhae	0.081
Ap1G1	Ap3D1	0.126
Grin1	Nf1	0.49
Eed	Lsr	0.126
Hspa8	Sgta	0.702
Cpne4	Ywhae	0.081
Suz12	Yy1	0.21
Cbx3	Nanog	0.126
Ankrd1	Rpl13	0.309
Copz2	Ywhae	0.081
Dag1	Lama1	0.309
Arhgap22	Rac1	0.523
Glipr2	Ywhae	0.081
Snap23	Stx1A	0.21
Bhlhe40	Hdac1	0.21
Tgfb2	Ywhae	0.081
Hsd3B4	Tpi1	0.081
Hsd3B4	Snd1	0.081
A0A0G2Jdv6	Cenpc	0.126
Dock1	Ywhae	0.081
Actn4	Ywhab	0.081
Klc3	Ywhae	0.081
Il6St	Jak2	0.309
Hspa1L	Tp53	0.21
Cebpa	Jdp2	0.183
Mks1	Tctn2	0.416
Hmga2	Pex14	0.126
S100A11	Ywhae	0.081
Casp3	Slc1A2	0.309
Gtf2E1	Ywhae	0.081
Ckm	Ywhae	0.081
Egfr	Ppp1R13B	0.21
Grb2	Spry2	0.376
Cyp2C29	Ywhae	0.081
Hmga2	Synm	0.126
Rbm14	Ywhae	0.081
Ezh2	Hsp90Aa1	0.126
Mdh2	Ywhah	0.126
Fancc	Gstp1	0.376
Nrip1	Ywhab	0.21
Homer1	Itpr1	0.376
Hdgf	Pou5F1	0.126
Aire	Lmnb1	0.236
Dars	Ywhae	0.081
Gpx1	Ywhaz	0.081
Gmppb	Ikbkb	0.183
Anapc7	Cdc27	0.21
Emd	Lmna	0.21
Prmt5	Sf3B4	0.309
Hist1H2Bn	Nphp1	0.126
Ptpre	Ptprn	0.21
Grin2B	Ppp2Ca	0.236
Il1R2	Ywhae	0.081
Ep300	Hist3H2A	0.309
Fbp2	Ywhae	0.081
Chuk	Trim44	0.183
Znf524	Znf641	0.183
Iqcb1	Sptbn1	0.236
Lcat	Ywhaz	0.126
Shank3	Ywhab	0.081
Clptm1L	Ywhae	0.081
Stx7	Vamp2	0.126
Sumo3	Ube2I	0.309
O08692	Ywhae	0.081
Amacr	Hsd3B4	0.081
Ago2	Rps3A	0.21
Mitf	Ubc	0.21
Gria2	Tubb5	0.126
Abcb8	Ywhab	0.081
Keap1	Ptma	0.376
Q9Cws5	Ywhae	0.081
Dctn1	Kif5B	0.21
Abcd2	Abcd3	0.21
Atp6V1A	Letm1	0.126
Des	Ywhae	0.081
Ccnb1Ip1	Spink10	0.309
Card11	Pik3R2	0.183
Iars	Isg15	0.236
Eed	Rpl4	0.126
Ly96	Tlr4	0.454
Cacna1A	Ywhab	0.081
Dlg4	Dstn	0.236
Gucy1B3	Ywhae	0.081
Ccdc64	Rab12	0.126
Eed	Nvl	0.126
Emx1	Gtf2A1	0.183
Hsd3B7	Prdx4	0.081
Btk	Ftl1	0.183
Smn1	Snrpb	0.309
Chd5	H3F3B	0.309
Hap1	Klc1	0.21
Hsd3B7	Tap1	0.081
Anxa1	Nphp4	0.126
Smarca4	Smarcd1	0.21
Pias2	Tp53	0.309
Arfgap2	Foxp3	0.126
Atg13	Ulk1	0.126
Stard13	Ywhae	0.081
Copz1	Eed	0.126
Nrif1	Sqstm1	0.21
Cops5	Cops6	0.21
Abcf1	Eed	0.126
Creld1	Ywhae	0.081
Lasp1	Zyx	0.309
Erlec1	Pgls	0.081
Clock	Cry1	0.843
Eya1	Six2	0.454
Pgd	Ywhae	0.081
Eed	Mcm4	0.126
Aldoa	Traf6	0.21
Eln	Loxl1	0.309
Krt15	Ywhae	0.081
Tfrc	Tyr	0.126
Mapk14	Stk39	0.507
Hsp90Aa1	Rpgrip1L	0.126
Dok2	Src	0.507
Slc2A4	Ubc	0.21
Cpeb3	Uba52	0.376
Cbl	Src	0.908
Nphp4	Prss1	0.126
Idh1	Ywhaz	0.081
Gbp2	Iigp1	0.126
Grhpr	Ywhaz	0.081
Hsd3B4	Myh9	0.081
Camk1	Ywhae	0.081
Tubb4B	Ywhaz	0.081
Ncam2	Prnp	0.236
Fosb	Junb	0.033
Atp5J2	Ywhae	0.081
Eed	Ipo5	0.126
Ep300	Nupr1	0.583
Foxp3	Rnps1	0.126
Asf1A	Hist2H3C2	0.236
Ash2L	Nanog	0.126
Ap2A1	Atp6V1A	0.126
Bre	Foxp3	0.126
Prmt1	Ybx3	0.21
E9Q4Z2	Foxp3	0.126
Hsd3B4	Ppic	0.081
Kctd20	Kctd20	0.155
Hspa1B	Mt3	0.21
Gab1	Ret	0.376
Nampt	Nampt	0.801
Pabpc1	Pgls	0.081
Gnas	Ywhab	0.081
Cul7	Skp1	0.21
Pgls	Q9Czk9	0.081
Rela	Ywhae	0.081
Eef1A1	Rnf123	0.21
Kras	Zhx2	0.21
Akt1	Hsp90Aa1	0.61
Cplx1	Ywhae	0.081
Mtor	Ulk1	0.21
Map1B	Stau1	0.21
Grin1	Myo1B	0.236
Q7Tns8	Setx	0.21
Atp5I	Ywhae	0.081
Pgls	Rpl8	0.081
Cenpc	Rbbp7	0.126
Cdk9	Gar1	0.126
Ephb2	Pxn	0.126
Atm	Kat5	0.21
Esrrb	Wdr5	0.126
Eed	Fbl	0.126
H6Pd	Hsd3B7	0.081
Notch4	Psen1	0.21
Gata6	Med1	0.183
Ugp2	Ywhae	0.081
Atxn7L3	Trrap	0.126
Hoga1	Hsd3B4	0.081
Ptpn5	Ywhae	0.081
Dlg4	Uqcrc2	0.236
Apoa1	Ywhae	0.081
Arl6Ip5	Ywhae	0.081
Mapk14	Ncf1	0.033
Epor	Plcg2	0.376
Apoa4	Ywhae	0.081
Rnf8	Tpp1	0.569
Hsd3B7	Lima1	0.081
Grm4	Stxbp1	0.21
Dlg4	Mtpn	0.236
Rbbp5	Tfcp2L1	0.126
Decr1	Prkce	0.126
Usp7	Ywhae	0.081
Nanog	Ppan	0.126
Cdk2	Tp53	0.309
Hsd3B7	Phyh	0.081
Gpx1	Kcnma1	0.126
Cbx7	Pcgf6	0.236
Eprs	Iqcb1	0.126
Cdh1	Pou5F1	0.21
Slc35G1	Ywhae	0.081
Atp2A2	Hsd3B7	0.081
Nanog	Trim27	0.126
Ehmt2	Nanog	0.236
Arhgef12	Ywhae	0.081
Ldb1	Lhx1	0.183
Akr1A1	Hmga2	0.126
Hspb7	Ywhae	0.081
Cap1	Plcg2	0.183
Tpm3	Ywhab	0.081
Eed	Nexn	0.126
Myl12B	Mylip	0.21
Pgls	Sept7	0.081
Smarca4	Smarcc1	0.21
Akap1	Pgls	0.081
Vps26A	Ywhab	0.081
Hspb1	Nphp4	0.236
Prnp	Pvrl1	0.126
Dab1	Was	0.454
Neurl1	Ppp3Ca	0.21
Tnfrsf9	Traf1	0.309
Rbm17	Ywhae	0.081
Hmga2	Q9R1J3	0.126
Dock1	Elmo2	0.183
Ctbp1	Smad6	0.21
Atp6V1A	Gm8730	0.126
Oxct1	Rpgrip1L	0.126
Ccbl2	Ywhae	0.081
Hspbp1	Iqcb1	0.236
Actl6B	Smarca4	0.376
Bloc1S3	Hps4	0.126
Cenpc	Chd4	0.126
Ccdc109B	Mcu	0.376
E2F1	Skp2	0.21
Cyp2D10	Ywhae	0.081
Asb6	Sh2B2	0.569
Kcnma1	Pgam1	0.236
Serpinh1	Ywhae	0.081
Adh7	Ywhae	0.081
Pdx1	Rb1	0.21
Aifm1	Bag6	0.376
Cd40	Ikbkg	0.376
Arid3B	Nanog	0.309
Ilf3	Ywhae	0.081
Eed	Unc45B	0.126
Themis	Ywhae	0.081
